scene_id,disaster,post_json_path,pre_image_path,post_image_path,building_count,unclassified_count,mean_polygon_area,median_polygon_area,gsd,off_nadir_angle,sun_elevation,sensor,no-damage,minor-damage,major-damage,destroyed
midwest-flooding_00000251,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000251_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000251_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000251_post_disaster.png,10,0,587.3661517259387,537.2148618341191,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,9,1,0,0
midwest-flooding_00000252,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000252_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000252_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000252_post_disaster.png,60,2,388.3577783459494,225.47523515410927,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,59,0,0,1
midwest-flooding_00000253,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000253_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000253_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000253_post_disaster.png,81,1,449.15500248508744,337.81654215209096,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,79,0,1,1
midwest-flooding_00000255,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000255_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000255_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000255_post_disaster.png,7,0,358.11900040675346,164.8718480623401,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,6,1,0,0
midwest-flooding_00000258,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000258_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000258_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000258_post_disaster.png,44,0,546.1524391830757,332.0048273682264,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,44,0,0,0
midwest-flooding_00000259,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000259_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000259_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000259_post_disaster.png,55,0,760.1905115339842,725.7553201330468,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,55,0,0,0
midwest-flooding_00000263,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000263_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000263_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000263_post_disaster.png,19,1,476.9727970630006,307.83957576217443,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,19,0,0,0
midwest-flooding_00000264,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000264_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000264_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000264_post_disaster.png,19,0,559.6832854042158,342.2083860080829,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,16,0,1,2
midwest-flooding_00000265,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000265_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000265_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000265_post_disaster.png,15,0,731.6937471826755,688.627749588403,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,15,0,0,0
midwest-flooding_00000267,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000267_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000267_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000267_post_disaster.png,17,1,308.80261102569966,167.43553338729112,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,17,0,0,0
midwest-flooding_00000268,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000268_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000268_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000268_post_disaster.png,1,0,286.332018989924,286.332018989924,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,1,0
midwest-flooding_00000269,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000269_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000269_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000269_post_disaster.png,25,0,1046.544200958646,289.6643788790176,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,25,0,0,0
midwest-flooding_00000270,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000270_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000270_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000270_post_disaster.png,24,0,458.2606697559606,311.2134048309613,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,22,1,1,0
midwest-flooding_00000272,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000272_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000272_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000272_post_disaster.png,3,1,1489.9749501009037,1202.754741962116,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,3,0,0,0
midwest-flooding_00000273,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000273_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000273_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000273_post_disaster.png,6,3,439.7406882347267,66.71706688191072,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,6,0,0,0
midwest-flooding_00000275,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000275_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000275_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000275_post_disaster.png,22,2,362.4159600764219,183.32901537503977,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,22,0,0,0
midwest-flooding_00000276,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000276_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000276_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000276_post_disaster.png,17,0,241.4443256070538,128.68122206484588,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,12,2,2,1
midwest-flooding_00000277,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000277_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000277_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000277_post_disaster.png,17,0,522.3154914587191,315.22681860995016,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,17,0,0,0
midwest-flooding_00000279,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000279_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000279_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000279_post_disaster.png,13,2,563.9806739105513,303.5461725619875,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,13,0,0,0
midwest-flooding_00000281,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000281_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000281_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000281_post_disaster.png,36,1,1633.7070330112815,1485.5951667413751,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,36,0,0,0
midwest-flooding_00000282,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000282_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000282_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000282_post_disaster.png,21,2,421.3481566728699,330.85657373289695,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,20,1,0,0
midwest-flooding_00000283,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000283_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000283_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000283_post_disaster.png,17,1,470.44970275102594,492.6222272041298,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,17,0,0,0
midwest-flooding_00000285,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000285_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000285_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000285_post_disaster.png,11,4,469.88295568773464,132.26838094672146,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,11,0,0,0
midwest-flooding_00000289,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000289_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000289_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000289_post_disaster.png,38,0,569.4940823688352,459.3866482687673,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,36,2,0,0
midwest-flooding_00000290,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000290_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000290_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000290_post_disaster.png,1,0,1356.6494384203504,1356.6494384203504,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,0,1
midwest-flooding_00000293,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000293_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000293_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000293_post_disaster.png,4,0,398.7107203481375,289.6701148907571,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,3,1,0,0
midwest-flooding_00000299,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000299_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000299_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000299_post_disaster.png,58,0,405.16986681774677,261.98737797373815,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,53,3,2,0
midwest-flooding_00000301,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000301_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000301_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000301_post_disaster.png,73,1,479.1098155660685,383.5783749676443,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,69,0,0,4
midwest-flooding_00000303,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000303_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000303_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000303_post_disaster.png,20,0,871.1470084912213,853.955881046344,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,19,0,0,1
midwest-flooding_00000304,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000304_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000304_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000304_post_disaster.png,87,1,449.41362707952663,389.1968967273194,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,87,0,0,0
midwest-flooding_00000308,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000308_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000308_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000308_post_disaster.png,6,0,1124.9474450070686,262.0472549374036,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,6,0,0,0
midwest-flooding_00000310,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000310_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000310_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000310_post_disaster.png,18,1,772.3351842636158,554.2993869259913,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,18,0,0,0
midwest-flooding_00000313,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000313_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000313_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000313_post_disaster.png,90,3,422.70352666425754,211.33423374012975,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,90,0,0,0
midwest-flooding_00000314,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000314_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000314_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000314_post_disaster.png,26,2,532.4721331005413,223.37743064116532,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,24,2,0,0
midwest-flooding_00000316,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000316_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000316_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000316_post_disaster.png,8,0,385.86503372500636,237.1467470291934,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,8,0,0,0
midwest-flooding_00000317,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000317_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000317_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000317_post_disaster.png,1,0,643.5786313931878,643.5786313931878,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,0,1
midwest-flooding_00000318,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000318_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000318_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000318_post_disaster.png,2,0,309.66446209838443,309.66446209838443,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,2,0,0,0
midwest-flooding_00000319,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000319_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000319_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000319_post_disaster.png,2,0,286.5598712350543,286.5598712350543,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,2,0,0,0
midwest-flooding_00000320,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000320_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000320_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000320_post_disaster.png,34,0,724.701512411687,580.5604721853399,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,29,3,2,0
midwest-flooding_00000322,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000322_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000322_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000322_post_disaster.png,25,1,1100.0994804633856,1261.0058659982237,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,25,0,0,0
midwest-flooding_00000326,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000326_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000326_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000326_post_disaster.png,2,0,2708.517599297263,2708.517599297263,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,2,0
midwest-flooding_00000328,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000328_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000328_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000328_post_disaster.png,9,0,1042.5245731388495,860.4623495920122,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,7,0,2,0
midwest-flooding_00000329,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000329_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000329_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000329_post_disaster.png,0,0,,,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,0,0
midwest-flooding_00000330,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000330_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000330_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000330_post_disaster.png,4,0,188.54775395399975,131.8288823831307,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,0,2,2
midwest-flooding_00000331,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000331_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000331_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000331_post_disaster.png,34,1,1110.8315421787836,799.7503023443633,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,29,1,4,0
midwest-flooding_00000337,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000337_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000337_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000337_post_disaster.png,10,2,640.3692341351494,602.109052809567,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,10,0,0,0
midwest-flooding_00000338,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000338_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000338_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000338_post_disaster.png,9,1,722.7948481302899,199.85544633860246,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,9,0,0,0
midwest-flooding_00000339,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000339_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000339_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000339_post_disaster.png,8,2,724.0908834290664,587.1297165710971,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,8,0,0,0
midwest-flooding_00000340,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000340_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000340_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000340_post_disaster.png,24,0,3446.6165502322547,1305.810530600154,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,5,13,6
midwest-flooding_00000343,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000343_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000343_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000343_post_disaster.png,15,1,748.701830088569,783.8461961938845,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,15,0,0,0
midwest-flooding_00000345,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000345_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000345_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000345_post_disaster.png,15,0,631.067086681874,643.4279281515087,1.3587263,18.317398,72.46039,WORLDVIEW03_VNIR,15,0,0,0
midwest-flooding_00000346,midwest-flooding,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/labels/midwest-flooding_00000346_post_disaster.json,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000346_pre_disaster.png,/kaggle/input/datasets/tunguz/xview2-challenge-dataset-train-and-test/train/train/images/midwest-flooding_00000346_post_disaster.png,9,0,2550.2681380649174,1527.002184858541,1.2524601,7.1105814,72.39723,WORLDVIEW03_VNIR,0,4,3,2
